taxon	sequenceID	name	genus	scaffold	identity	bitscore	host_species	host_genus	host_family	host_order
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.39-Phalacrocorax_carbo	ehbv-avi.27.39-Phalacrocorax_carbo	ehbv-avi.27.39-Phalacrocorax_carbo	Avihepadnavirus	scaffold451	85.567	171	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.4-Phalacrocorax_harrisi	ehbv-avi.27.4-Phalacrocorax_harrisi	ehbv-avi.27.4-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000023.1	93.814	179	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.40-Nannopterum_brasilianus	ehbv-avi.27.40-Nannopterum_brasilianus	ehbv-avi.27.40-Nannopterum_brasilianus	Avihepadnavirus	NFME01015859.1	89.474	171	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.41-Nannopterum_harrisi	ehbv-avi.27.41-Nannopterum_harrisi	ehbv-avi.27.41-Nannopterum_harrisi	Avihepadnavirus	NEVG01000012.1	88.421	171	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.42-Phalacrocorax_harrisi	ehbv-avi.27.42-Phalacrocorax_harrisi	ehbv-avi.27.42-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000012.1	88.421	171	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.43-Nannopterum_brasilianus	ehbv-avi.27.43-Nannopterum_brasilianus	ehbv-avi.27.43-Nannopterum_brasilianus	Avihepadnavirus	NFME01005799.1	89.691	170	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.44-Urile_pelagicus	ehbv-avi.27.44-Urile_pelagicus	ehbv-avi.27.44-Urile_pelagicus	Avihepadnavirus	NFMD01000580.1	87.629	170	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.45-Phalacrocorax_harrisi	ehbv-avi.27.45-Phalacrocorax_harrisi	ehbv-avi.27.45-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000616.1	89.691	170	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.46-Nannopterum_harrisi	ehbv-avi.27.46-Nannopterum_harrisi	ehbv-avi.27.46-Nannopterum_harrisi	Avihepadnavirus	NEVG01000616.1	89.691	170	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.47-Phalacrocorax_carbo	ehbv-avi.27.47-Phalacrocorax_carbo	ehbv-avi.27.47-Phalacrocorax_carbo	Avihepadnavirus	scaffold41102	87.629	168	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.48-Phalacrocorax_harrisi	ehbv-avi.27.48-Phalacrocorax_harrisi	ehbv-avi.27.48-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000340.1	86.598	168	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.49-Urile_pelagicus	ehbv-avi.27.49-Urile_pelagicus	ehbv-avi.27.49-Urile_pelagicus	Avihepadnavirus	NFMD01000097.1	87.629	168	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.5-Phalacrocorax_harrisi	ehbv-avi.27.5-Phalacrocorax_harrisi	ehbv-avi.27.5-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000633.1	91.753	179	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.50-Nannopterum_harrisi	ehbv-avi.27.50-Nannopterum_harrisi	ehbv-avi.27.50-Nannopterum_harrisi	Avihepadnavirus	NEVG01000340.1	86.598	168	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.51-Phalacrocorax_carbo	ehbv-avi.27.51-Phalacrocorax_carbo	ehbv-avi.27.51-Phalacrocorax_carbo	Avihepadnavirus	scaffold6878	87.629	167	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.52-Phalacrocorax_carbo	ehbv-avi.27.52-Phalacrocorax_carbo	ehbv-avi.27.52-Phalacrocorax_carbo	Avihepadnavirus	scaffold34026	86.458	167	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.53-Urile_pelagicus	ehbv-avi.27.53-Urile_pelagicus	ehbv-avi.27.53-Urile_pelagicus	Avihepadnavirus	NFMD01000580.1	84.536	166	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.54-Nannopterum_brasilianus	ehbv-avi.27.54-Nannopterum_brasilianus	ehbv-avi.27.54-Nannopterum_brasilianus	Avihepadnavirus	NFME01001131.1	85.567	166	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.55-Phalacrocorax_harrisi	ehbv-avi.27.55-Phalacrocorax_harrisi	ehbv-avi.27.55-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000063.1	88.66	165	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.56-Nannopterum_harrisi	ehbv-avi.27.56-Nannopterum_harrisi	ehbv-avi.27.56-Nannopterum_harrisi	Avihepadnavirus	NEVG01000063.1	88.66	165	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.57-Urile_pelagicus	ehbv-avi.27.57-Urile_pelagicus	ehbv-avi.27.57-Urile_pelagicus	Avihepadnavirus	NFMD01000909.1	84.375	164	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.58-Nannopterum_brasilianus	ehbv-avi.27.58-Nannopterum_brasilianus	ehbv-avi.27.58-Nannopterum_brasilianus	Avihepadnavirus	NFME01013784.1	84.536	164	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.59-Phalacrocorax_carbo	ehbv-avi.27.59-Phalacrocorax_carbo	ehbv-avi.27.59-Phalacrocorax_carbo	Avihepadnavirus	scaffold2378	86.957	163	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.6-Nannopterum_harrisi	ehbv-avi.27.6-Nannopterum_harrisi	ehbv-avi.27.6-Nannopterum_harrisi	Avihepadnavirus	NEVG01000023.1	93.814	179	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.60-Urile_pelagicus	ehbv-avi.27.60-Urile_pelagicus	ehbv-avi.27.60-Urile_pelagicus	Avihepadnavirus	NFMD01000255.1	84.536	163	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.61-Urile_pelagicus	ehbv-avi.27.61-Urile_pelagicus	ehbv-avi.27.61-Urile_pelagicus	Avihepadnavirus	NFMD01001098.1	87.629	163	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.62-Urile_pelagicus	ehbv-avi.27.62-Urile_pelagicus	ehbv-avi.27.62-Urile_pelagicus	Avihepadnavirus	NFMD01000202.1	84.536	162	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.63-Phalacrocorax_carbo	ehbv-avi.27.63-Phalacrocorax_carbo	ehbv-avi.27.63-Phalacrocorax_carbo	Avihepadnavirus	scaffold52389	86.598	161	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.64-Nannopterum_brasilianus	ehbv-avi.27.64-Nannopterum_brasilianus	ehbv-avi.27.64-Nannopterum_brasilianus	Avihepadnavirus	NFME01006698.1	86.598	160	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.65-Nannopterum_brasilianus	ehbv-avi.27.65-Nannopterum_brasilianus	ehbv-avi.27.65-Nannopterum_brasilianus	Avihepadnavirus	NFME01003514.1	85.567	159	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.66-Phalacrocorax_carbo	ehbv-avi.27.66-Phalacrocorax_carbo	ehbv-avi.27.66-Phalacrocorax_carbo	Avihepadnavirus	scaffold9105	88.636	159	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.67-Urile_pelagicus	ehbv-avi.27.67-Urile_pelagicus	ehbv-avi.27.67-Urile_pelagicus	Avihepadnavirus	NFMD01000586.1	89.691	159	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.68-Urile_pelagicus	ehbv-avi.27.68-Urile_pelagicus	ehbv-avi.27.68-Urile_pelagicus	Avihepadnavirus	NFMD01000476.1	85.567	158	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.69-Urile_pelagicus	ehbv-avi.27.69-Urile_pelagicus	ehbv-avi.27.69-Urile_pelagicus	Avihepadnavirus	NFMD01000564.1	94.845	157	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.7-Nannopterum_harrisi	ehbv-avi.27.7-Nannopterum_harrisi	ehbv-avi.27.7-Nannopterum_harrisi	Avihepadnavirus	NEVG01000156.1	91.753	179	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.70-Phalacrocorax_harrisi	ehbv-avi.27.70-Phalacrocorax_harrisi	ehbv-avi.27.70-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000466.1	82.292	155	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.71-Phalacrocorax_carbo	ehbv-avi.27.71-Phalacrocorax_carbo	ehbv-avi.27.71-Phalacrocorax_carbo	Avihepadnavirus	scaffold33570	81.443	155	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.72-Urile_pelagicus	ehbv-avi.27.72-Urile_pelagicus	ehbv-avi.27.72-Urile_pelagicus	Avihepadnavirus	NFMD01000183.1	86.598	155	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.73-Phalacrocorax_harrisi	ehbv-avi.27.73-Phalacrocorax_harrisi	ehbv-avi.27.73-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000776.1	65.385	155	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.74-Nannopterum_harrisi	ehbv-avi.27.74-Nannopterum_harrisi	ehbv-avi.27.74-Nannopterum_harrisi	Avihepadnavirus	NEVG01000466.1	82.292	155	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.75-Nannopterum_harrisi	ehbv-avi.27.75-Nannopterum_harrisi	ehbv-avi.27.75-Nannopterum_harrisi	Avihepadnavirus	NEVG01000776.1	65.385	155	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.76-Phalacrocorax_harrisi	ehbv-avi.27.76-Phalacrocorax_harrisi	ehbv-avi.27.76-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000033.1	83.505	154	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.77-Nannopterum_harrisi	ehbv-avi.27.77-Nannopterum_harrisi	ehbv-avi.27.77-Nannopterum_harrisi	Avihepadnavirus	NEVG01000221.1	93.814	154	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.78-Phalacrocorax_harrisi	ehbv-avi.27.78-Phalacrocorax_harrisi	ehbv-avi.27.78-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000221.1	93.814	154	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.79-Nannopterum_harrisi	ehbv-avi.27.79-Nannopterum_harrisi	ehbv-avi.27.79-Nannopterum_harrisi	Avihepadnavirus	NEVG01000033.1	83.505	154	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.8-Nannopterum_harrisi	ehbv-avi.27.8-Nannopterum_harrisi	ehbv-avi.27.8-Nannopterum_harrisi	Avihepadnavirus	NEVG01000633.1	91.753	179	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.80-Nannopterum_harrisi	ehbv-avi.27.80-Nannopterum_harrisi	ehbv-avi.27.80-Nannopterum_harrisi	Avihepadnavirus	NEVG01000158.1	93.617	152	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.81-Nannopterum_harrisi	ehbv-avi.27.81-Nannopterum_harrisi	ehbv-avi.27.81-Nannopterum_harrisi	Avihepadnavirus	NEVG01000865.1	95.789	152	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.82-Nannopterum_harrisi	ehbv-avi.27.82-Nannopterum_harrisi	ehbv-avi.27.82-Nannopterum_harrisi	Avihepadnavirus	NEVG01000019.1	89.286	152	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.83-Phalacrocorax_carbo	ehbv-avi.27.83-Phalacrocorax_carbo	ehbv-avi.27.83-Phalacrocorax_carbo	Avihepadnavirus	scaffold14158	91.489	152	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.84-Phalacrocorax_harrisi	ehbv-avi.27.84-Phalacrocorax_harrisi	ehbv-avi.27.84-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000019.1	89.286	152	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.85-Urile_pelagicus	ehbv-avi.27.85-Urile_pelagicus	ehbv-avi.27.85-Urile_pelagicus	Avihepadnavirus	NFMD01000110.1	90.722	152	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.86-Urile_pelagicus	ehbv-avi.27.86-Urile_pelagicus	ehbv-avi.27.86-Urile_pelagicus	Avihepadnavirus	NFMD01000311.1	94.845	152	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.87-Phalacrocorax_harrisi	ehbv-avi.27.87-Phalacrocorax_harrisi	ehbv-avi.27.87-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000158.1	93.617	152	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.88-Phalacrocorax_harrisi	ehbv-avi.27.88-Phalacrocorax_harrisi	ehbv-avi.27.88-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000865.1	95.789	152	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.89-Urile_pelagicus	ehbv-avi.27.89-Urile_pelagicus	ehbv-avi.27.89-Urile_pelagicus	Avihepadnavirus	NFMD01000172.1	82.474	152	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.9-Urile_pelagicus	ehbv-avi.27.9-Urile_pelagicus	ehbv-avi.27.9-Urile_pelagicus	Avihepadnavirus	NFMD01000180.1	91.753	178	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.90-Nannopterum_brasilianus	ehbv-avi.27.90-Nannopterum_brasilianus	ehbv-avi.27.90-Nannopterum_brasilianus	Avihepadnavirus	NFME01007744.1	79.167	152	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.91-Nannopterum_harrisi	ehbv-avi.27.91-Nannopterum_harrisi	ehbv-avi.27.91-Nannopterum_harrisi	Avihepadnavirus	NEVG01000106.1	85.567	151	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.92-Phalacrocorax_harrisi	ehbv-avi.27.92-Phalacrocorax_harrisi	ehbv-avi.27.92-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000106.1	85.567	151	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.93-Phalacrocorax_carbo	ehbv-avi.27.93-Phalacrocorax_carbo	ehbv-avi.27.93-Phalacrocorax_carbo	Avihepadnavirus	scaffold26701	90.722	151	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.94-Nannopterum_brasilianus	ehbv-avi.27.94-Nannopterum_brasilianus	ehbv-avi.27.94-Nannopterum_brasilianus	Avihepadnavirus	NFME01003064.1	87.629	150	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.95-Nannopterum_brasilianus	ehbv-avi.27.95-Nannopterum_brasilianus	ehbv-avi.27.95-Nannopterum_brasilianus	Avihepadnavirus	NFME01023235.1	92.553	150	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.96-Nannopterum_harrisi	ehbv-avi.27.96-Nannopterum_harrisi	ehbv-avi.27.96-Nannopterum_harrisi	Avihepadnavirus	NEVG01000092.1	91.753	150	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.97-Phalacrocorax_harrisi	ehbv-avi.27.97-Phalacrocorax_harrisi	ehbv-avi.27.97-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000070.1	86.598	150	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.98-Urile_pelagicus	ehbv-avi.27.98-Urile_pelagicus	ehbv-avi.27.98-Urile_pelagicus	Avihepadnavirus	NFMD01000293.1	89.474	150	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.99-Phalacrocorax_carbo	ehbv-avi.27.99-Phalacrocorax_carbo	ehbv-avi.27.99-Phalacrocorax_carbo	Avihepadnavirus	scaffold12197	92.632	150	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
